config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch,sparsity
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,1,5.33825957434518,0.9864285714285714,0.46877686056223783,0.8611428571428571,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,2,5.3254825837271555,0.9902232142857142,0.46748027774420653,0.8595714285714285,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,3,5.3180364322662355,0.9926785714285714,0.4689610856500539,0.863,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,4,5.311888738359724,0.9938392857142857,0.47513022382151,0.8618571428571429,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,5,5.306848425183977,0.9956696428571429,0.4817182810469107,0.8608571428571429,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,6,5.303040161132812,0.9964285714285714,0.4843080882321705,0.8612857142857143,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,7,5.2993285206386025,0.9966964285714286,0.49101402163505553,0.8604285714285714,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,8,5.296167729241508,0.9974107142857143,0.489580538733439,0.8624285714285714,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,9,5.293497708184378,0.9977232142857143,0.493392740054564,0.8634285714285714,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,10,5.2911228098188126,0.9982142857142857,0.49645957310091365,0.8642857142857143,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,11,5.288513186318534,0.9986160714285715,0.49947261972860857,0.863,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,12,5.286393440791539,0.99875,0.5050689813765612,0.8625714285714285,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,13,5.284615195138114,0.9990178571428572,0.5075306118889289,0.8617142857142858,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,14,5.283126884187971,0.9990625,0.5085222861983559,0.8628571428571429,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,15,5.281306871686663,0.9993303571428571,0.5137717702172019,0.8631428571428571,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,16,5.279840883527483,0.9992857142857143,0.5142269498922608,0.8618571428571429,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,17,5.278514263970512,0.9996875,0.5192863273349675,0.8622857142857143,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,18,5.277197245189122,0.9995535714285714,0.5221419370987198,0.864,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,19,5.276086974825178,0.9998214285714285,0.5269650808789513,0.8618571428571429,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,20,5.274949720927647,0.9997767857142857,0.5239505766467615,0.8634285714285714,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,21,5.27379275049482,0.9998660714285714,0.5297260006720369,0.8628571428571429,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,22,5.272833291462489,0.9999553571428571,0.5306753292679787,0.8621428571428571,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,23,5.271961604527065,0.9997767857142857,0.5334242285652594,0.8632857142857143,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,24,5.27101756640843,0.9999107142857143,0.5365980060263114,0.8642857142857143,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,25,5.270226974487304,0.9999553571428571,0.5434687526388602,0.864,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,26,5.269410551616124,0.9999553571428571,0.5392439492724158,0.8635714285714285,,,0.5
+pruning_50pct,42,he,z_score,flip+jitter,0.01,0.04,27,5.268646078109741,0.9999553571428571,0.5426510160619562,0.8625714285714285,0.8654285714285714,27.0,0.5
