config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,1,8.578574387686594,0.7541964285714285,0.553688139536164,0.8092857142857143,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,2,8.274252300262452,0.8377232142857143,0.49440355761484667,0.8257142857142857,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,3,8.151622635977608,0.8629910714285715,0.45748132223432714,0.8387142857142857,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,4,8.05624671799796,0.8815178571428571,0.4457438177683137,0.844,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,5,7.972443214144025,0.8966071428571428,0.4421020576899702,0.845,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,6,7.89552789415632,0.9052232142857143,0.42987648939544504,0.8468571428571429,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,7,7.823960067204067,0.9148660714285715,0.4363227471709251,0.8452857142857143,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,8,7.755157446180071,0.9226339285714286,0.4229970157146454,0.8495714285714285,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,9,7.689059047698975,0.9307589285714286,0.4262901850722053,0.8557142857142858,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,10,7.627080503191267,0.93625,0.4221444185484539,0.8528571428571429,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,11,7.565524365561349,0.9416964285714285,0.4234999341043559,0.8547142857142858,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,12,7.5072501754760745,0.9466517857142858,0.4271861500360749,0.8537142857142858,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,13,7.44819819859096,0.9538839285714286,0.4181729028170759,0.8575714285714285,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,14,7.391712627410889,0.9549553571428572,0.4207254552028396,0.8578571428571429,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,15,7.3360078879765105,0.9594196428571429,0.4195267419923436,0.8608571428571429,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,16,7.282112624304635,0.9634375,0.42492217055775905,0.8582857142857143,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,17,7.228559797831944,0.9663839285714285,0.4261437764221972,0.8585714285714285,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,18,7.1759184619358605,0.9686607142857143,0.42557261870665986,0.8617142857142858,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,19,7.124763228552682,0.9729017857142858,0.4249461385336789,0.859,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,20,7.073767118453979,0.9744642857142857,0.43967914933508095,0.859,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,21,7.023929448808943,0.9767857142857143,0.4365944664586674,0.8588571428571429,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,22,6.974955295835223,0.9783928571428572,0.4316582492806695,0.8605714285714285,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,23,6.92638647215707,0.9804017857142857,0.4303586873141202,0.8627142857142858,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,24,6.8787081391470775,0.9819196428571428,0.4383903355761008,0.8608571428571429,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,25,6.83079583304269,0.9826785714285714,0.43642073327844794,0.8621428571428571,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,26,6.784284251076834,0.9838392857142857,0.4340450844304128,0.8625714285714285,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,27,6.737473448344639,0.9860267857142857,0.4376460466872562,0.8667142857142857,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,28,6.692048873901367,0.9866071428571429,0.44062100675973026,0.8617142857142858,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,29,6.647313488551548,0.9872321428571429,0.43959403322501617,0.864,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,30,6.60204696382795,0.9886160714285714,0.44059295491738754,0.8622857142857143,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,31,6.557978476115635,0.9890625,0.446018108996478,0.8628571428571429,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,32,6.513783394949777,0.9903571428571428,0.44526670453223316,0.8627142857142858,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,33,6.470244312286377,0.9904910714285714,0.444571234353564,0.8664285714285714,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,34,6.427422246932983,0.9908482142857142,0.44792012707753615,0.8621428571428571,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,35,6.384533151899065,0.9920089285714285,0.44625031650066377,0.8642857142857143,,
+l1_reg,12345,he,z_score,flip+jitter,0.01,0.04,36,6.3423687471662245,0.9919642857142857,0.4486635446548462,0.8614285714285714,0.8702857142857143,36.0
