config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch
+l1_reg,42,he,z_score,flip+jitter,0.01,0.04,1,8.568305595942906,0.7591964285714285,0.5361674100160598,0.8164285714285714,,
+l1_reg,42,he,z_score,flip+jitter,0.01,0.04,2,8.272944333212717,0.8366071428571429,0.49156909476627003,0.8332857142857143,,
+l1_reg,42,he,z_score,flip+jitter,0.01,0.04,3,8.152067876543317,0.8613839285714285,0.46445194415070795,0.8364285714285714,,
+l1_reg,42,he,z_score,flip+jitter,0.01,0.04,4,8.05545006615775,0.8813392857142858,0.4695067531683228,0.8388571428571429,,
+l1_reg,42,he,z_score,flip+jitter,0.01,0.04,5,7.972085349219186,0.8936160714285715,0.44278417541222137,0.8464285714285714,,
+l1_reg,42,he,z_score,flip+jitter,0.01,0.04,6,7.895858079365322,0.9050892857142857,0.4448100749741901,0.8477142857142858,,
+l1_reg,42,he,z_score,flip+jitter,0.01,0.04,7,7.82429598399571,0.9147321428571429,0.43297685967250304,0.8528571428571429,,
+l1_reg,42,he,z_score,flip+jitter,0.01,0.04,8,7.755947583062309,0.9229910714285714,0.4428428980437192,0.8474285714285714,,
+l1_reg,42,he,z_score,flip+jitter,0.01,0.04,9,7.690317452294486,0.9305357142857142,0.43338886621323497,0.8541428571428571,,
+l1_reg,42,he,z_score,flip+jitter,0.01,0.04,10,7.62829544884818,0.9369642857142857,0.4267981659282338,0.8535714285714285,,
+l1_reg,42,he,z_score,flip+jitter,0.01,0.04,11,7.567787230355399,0.9425892857142857,0.4265813426537947,0.8552857142857143,,
+l1_reg,42,he,z_score,flip+jitter,0.01,0.04,12,7.5073728738512315,0.9484821428571428,0.42382323321971027,0.8562857142857143,,
+l1_reg,42,he,z_score,flip+jitter,0.01,0.04,13,7.450089142663138,0.9533928571428572,0.4308850646018982,0.857,,
+l1_reg,42,he,z_score,flip+jitter,0.01,0.04,14,7.393617985589164,0.9563392857142857,0.42313703014092013,0.861,,
+l1_reg,42,he,z_score,flip+jitter,0.01,0.04,15,7.337586198534284,0.9621875,0.42945189746943385,0.8575714285714285,,
+l1_reg,42,he,z_score,flip+jitter,0.01,0.04,16,7.2833098193577355,0.9645982142857142,0.43670621378855273,0.8587142857142858,,
+l1_reg,42,he,z_score,flip+jitter,0.01,0.04,17,7.230274385724749,0.9675892857142857,0.4465194536881013,0.854,0.8634285714285714,17.0
