config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch
init_uniform,12345,uniform,z_score,flip+jitter,0.01,0.75,1,0.9943938761098045,0.6866071428571429,0.6476361754265698,0.7711428571428571,,
init_uniform,12345,uniform,z_score,flip+jitter,0.01,0.75,2,0.5396893545559475,0.8129464285714286,0.5443919439207424,0.809,,
init_uniform,12345,uniform,z_score,flip+jitter,0.01,0.75,3,0.4447946145704814,0.8440178571428572,0.5205187247558074,0.8194285714285714,,
init_uniform,12345,uniform,z_score,flip+jitter,0.01,0.75,4,0.38505738522325245,0.8678571428571429,0.4811783430251208,0.8282857142857143,,
init_uniform,12345,uniform,z_score,flip+jitter,0.01,0.75,5,0.33393902957439425,0.889375,0.4776378420266238,0.8297142857142857,,
init_uniform,12345,uniform,z_score,flip+jitter,0.01,0.75,6,0.2975502119745527,0.8982142857142857,0.4812731317498467,0.8358571428571429,,
init_uniform,12345,uniform,z_score,flip+jitter,0.01,0.75,7,0.2587912322793688,0.9129464285714286,0.4818815200166269,0.835,,
init_uniform,12345,uniform,z_score,flip+jitter,0.01,0.75,8,0.2284182144488607,0.9255357142857142,0.49797747378999535,0.8358571428571429,,
init_uniform,12345,uniform,z_score,flip+jitter,0.01,0.75,9,0.20277761399745942,0.93375,0.4872408708388155,0.8372857142857143,,
init_uniform,12345,uniform,z_score,flip+jitter,0.01,0.75,10,0.1774786954692432,0.9433928571428571,0.48740282438018107,0.8454285714285714,,
init_uniform,12345,uniform,z_score,flip+jitter,0.01,0.75,11,0.15333953120878765,0.9545535714285714,0.5005357106978243,0.843,,
init_uniform,12345,uniform,z_score,flip+jitter,0.01,0.75,12,0.13297331518360547,0.9613392857142857,0.5226556179198352,0.8421428571428572,,
init_uniform,12345,uniform,z_score,flip+jitter,0.01,0.75,13,0.11614636695810726,0.9674107142857142,0.5215811286460269,0.845,,
init_uniform,12345,uniform,z_score,flip+jitter,0.01,0.75,14,0.1000065833755902,0.9735714285714285,0.541445098140023,0.844,,
init_uniform,12345,uniform,z_score,flip+jitter,0.01,0.75,15,0.08693930293832507,0.9773214285714286,0.5622775362296538,0.8382857142857143,0.8442857142857143,15.0
