config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch
+he_init,123,he,z_score,flip+jitter,0.01,0.04,1,0.7202189336504256,0.7550892857142857,0.5075482674620369,0.8281428571428572,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,2,0.466929840360369,0.8375446428571428,0.4528306220065464,0.8448571428571429,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,3,0.39124776576246534,0.8628125,0.44074735004793514,0.851,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,4,0.3414974254369736,0.8798214285714285,0.4236865242773836,0.856,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,5,0.30556247153452465,0.8960714285714285,0.4116952806711197,0.8631428571428571,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,6,0.2745128011277744,0.9079017857142857,0.40436485409736633,0.8638571428571429,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,7,0.24893873489328794,0.9166964285714285,0.401778603006493,0.8625714285714285,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,8,0.2269842094395842,0.9271428571428572,0.3931812936609442,0.8658571428571429,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,9,0.2074603540769645,0.9345535714285714,0.38858645233240996,0.8687142857142857,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,10,0.18859469633017267,0.9425446428571429,0.39408565190705386,0.8675714285714285,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,11,0.17324249669909478,0.9495535714285714,0.4038176417350769,0.8638571428571429,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,12,0.15980983953390804,0.9551785714285714,0.38995088785886767,0.8714285714285714,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,13,0.14626963791038308,0.9604910714285714,0.40358119227669453,0.8655714285714285,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,14,0.13452993534505367,0.9654017857142857,0.39611379260366614,0.87,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,15,0.1243033720765795,0.9696428571428571,0.3978680714964867,0.867,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,16,0.11357654528958457,0.9738392857142857,0.4032416659322652,0.8687142857142857,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,17,0.1057212218056832,0.9754017857142857,0.4005147087303075,0.8728571428571429,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,18,0.09769546362970556,0.9780357142857142,0.4018046400763772,0.8745714285714286,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,19,0.0896069482607501,0.9814732142857143,0.4124852176417004,0.87,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,20,0.08200592036225966,0.9845535714285715,0.4069958147677508,0.8721428571428571,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,21,0.07629834467279059,0.9860714285714286,0.4091001027009704,0.8737142857142857,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,22,0.07112457315304449,0.9876339285714286,0.41068525233051995,0.875,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,23,0.06596308485737869,0.9897767857142857,0.4163829536600546,0.8738571428571429,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,24,0.06138820285775832,0.9903125,0.4245499554005536,0.873,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,25,0.05721537251025438,0.9912053571428572,0.42077883996746757,0.8728571428571429,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,26,0.052826555568192685,0.9929464285714286,0.4288717196746306,0.8728571428571429,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,27,0.049360711223312786,0.9933928571428572,0.4294826319271868,0.8734285714285714,,
+he_init,123,he,z_score,flip+jitter,0.01,0.04,28,0.04626578048669866,0.9948214285714285,0.4382943989201026,0.8724285714285714,0.874,28.0
