config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch,sparsity
+pruning_10pct,123,he,z_score,flip+jitter,0.01,0.04,1,5.034578429630825,0.9922321428571429,0.4207906038923697,0.8678571428571429,,,0.1
+pruning_10pct,123,he,z_score,flip+jitter,0.01,0.04,2,5.028819442476545,0.9938839285714286,0.4195465712384744,0.8684285714285714,,,0.1
+pruning_10pct,123,he,z_score,flip+jitter,0.01,0.04,3,5.024435995646885,0.9951785714285715,0.4249669603326104,0.8711428571428571,,,0.1
+pruning_10pct,123,he,z_score,flip+jitter,0.01,0.04,4,5.0199433544703895,0.9958928571428571,0.42645327868786725,0.8702857142857143,,,0.1
+pruning_10pct,123,he,z_score,flip+jitter,0.01,0.04,5,5.016293622425624,0.9960267857142857,0.4293056985194033,0.8711428571428571,,,0.1
+pruning_10pct,123,he,z_score,flip+jitter,0.01,0.04,6,5.01305653163365,0.9966517857142857,0.43057425685904244,0.8707142857142857,,,0.1
+pruning_10pct,123,he,z_score,flip+jitter,0.01,0.04,7,5.010046146937779,0.9973660714285715,0.4354912984100255,0.8712857142857143,,,0.1
+pruning_10pct,123,he,z_score,flip+jitter,0.01,0.04,8,5.006674984523229,0.9978125,0.442602330039848,0.8712857142857143,,,0.1
+pruning_10pct,123,he,z_score,flip+jitter,0.01,0.04,9,5.004213665553502,0.9983035714285714,0.4390956389633092,0.8724285714285714,,,0.1
+pruning_10pct,123,he,z_score,flip+jitter,0.01,0.04,10,5.001708106994629,0.9984375,0.4511902940544215,0.8714285714285714,,,0.1
+pruning_10pct,123,he,z_score,flip+jitter,0.01,0.04,11,4.999109236853463,0.9989732142857143,0.447123228690841,0.8724285714285714,,,0.1
+pruning_10pct,123,he,z_score,flip+jitter,0.01,0.04,12,4.99690069607326,0.9992410714285714,0.46520484631711784,0.8681428571428571,0.8757142857142857,12.0,0.1
