config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch
+pruning_50pct_pretrain,12345,he,z_score,flip+jitter,0.01,0.04,1,5.632696403775896,0.7741517857142857,0.5173652028495616,0.8171428571428572,,
+pruning_50pct_pretrain,12345,he,z_score,flip+jitter,0.01,0.04,2,5.39345810345241,0.8549107142857143,0.46871360784227195,0.8417142857142857,,
+pruning_50pct_pretrain,12345,he,z_score,flip+jitter,0.01,0.04,3,5.313198900222778,0.8839732142857143,0.438215843249451,0.8457142857142858,,
+pruning_50pct_pretrain,12345,he,z_score,flip+jitter,0.01,0.04,4,5.264454387937273,0.9010714285714285,0.4344566364179958,0.8515714285714285,,
+pruning_50pct_pretrain,12345,he,z_score,flip+jitter,0.01,0.04,5,5.225471284048898,0.9172321428571428,0.43678896183317356,0.8482857142857143,,
+pruning_50pct_pretrain,12345,he,z_score,flip+jitter,0.01,0.04,6,5.192045042855399,0.9294642857142857,0.4129818152297627,0.8598571428571429,,
+pruning_50pct_pretrain,12345,he,z_score,flip+jitter,0.01,0.04,7,5.166566561290196,0.938125,0.4142500017176975,0.8605714285714285,,
+pruning_50pct_pretrain,12345,he,z_score,flip+jitter,0.01,0.04,8,5.143984993525914,0.9491517857142857,0.4468007821928371,0.855,,
+pruning_50pct_pretrain,12345,he,z_score,flip+jitter,0.01,0.04,9,5.124156206675938,0.9574107142857143,0.41726380627263676,0.8612857142857143,,
+pruning_50pct_pretrain,12345,he,z_score,flip+jitter,0.01,0.04,10,5.107893146787371,0.9637053571428571,0.4355123395269567,0.8574285714285714,,
+pruning_50pct_pretrain,12345,he,z_score,flip+jitter,0.01,0.04,11,5.092342893055507,0.9701339285714285,0.42595447870818054,0.8601428571428571,,
+pruning_50pct_pretrain,12345,he,z_score,flip+jitter,0.01,0.04,12,5.079430419376918,0.9735714285714285,0.41915574222803115,0.8644285714285714,,
+pruning_50pct_pretrain,12345,he,z_score,flip+jitter,0.01,0.04,13,5.067264547348023,0.9775,0.42931700944900514,0.8657142857142858,,
+pruning_50pct_pretrain,12345,he,z_score,flip+jitter,0.01,0.04,14,5.0579936449868335,0.9811607142857143,0.42884630940177226,0.8654285714285714,,
+pruning_50pct_pretrain,12345,he,z_score,flip+jitter,0.01,0.04,15,5.048391106469291,0.9846428571428572,0.42950066883455623,0.8627142857142858,,
+pruning_50pct_pretrain,12345,he,z_score,flip+jitter,0.01,0.04,16,5.03953572000776,0.986875,0.43862347169355914,0.8621428571428571,,
+pruning_50pct_pretrain,12345,he,z_score,flip+jitter,0.01,0.04,17,5.033038759231568,0.9878125,0.4483365696939555,0.8632857142857143,,
+pruning_50pct_pretrain,12345,he,z_score,flip+jitter,0.01,0.04,18,5.026042784282139,0.9899553571428571,0.43984460017897864,0.864,,
+pruning_50pct_pretrain,12345,he,z_score,flip+jitter,0.01,0.04,19,5.020324993133545,0.9917410714285714,0.4454162995923649,0.8617142857142858,,
+pruning_50pct_pretrain,12345,he,z_score,flip+jitter,0.01,0.04,20,5.014339026042394,0.9928125,0.4504728149284016,0.8595714285714285,0.866,20.0
