config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch
+gssl90,123,he,z_score,flip+jitter,0.001,0.9,1,7.713299098858334,0.7480790960451977,0.5533941488374363,0.8117142857142857,,
+gssl90,123,he,z_score,flip+jitter,0.001,0.9,2,7.38099543368343,0.8423728813559322,0.5171070684086193,0.8228571428571428,,
+gssl90,123,he,z_score,flip+jitter,0.001,0.9,3,7.265121826626333,0.8658757062146892,0.4981081423434344,0.835,,
+gssl90,123,he,z_score,flip+jitter,0.001,0.9,4,7.170962812237791,0.881864406779661,0.473722582784566,0.8414285714285714,,
+gssl90,123,he,z_score,flip+jitter,0.001,0.9,5,7.092347823325477,0.8919209039548023,0.47796990966255015,0.8401428571428572,,
+gssl90,123,he,z_score,flip+jitter,0.001,0.9,6,7.016949219824174,0.9029378531073446,0.47785887704654173,0.8478571428571429,,
+gssl90,123,he,z_score,flip+jitter,0.001,0.9,7,6.947848032527882,0.9117514124293785,0.4785811464894902,0.8474285714285714,,
+gssl90,123,he,z_score,flip+jitter,0.001,0.9,8,6.883262381226578,0.9172316384180791,0.4760990864851258,0.8447142857142858,,
+gssl90,123,he,z_score,flip+jitter,0.001,0.9,9,6.819190536595424,0.925367231638418,0.4797483799132434,0.847,,
+gssl90,123,he,z_score,flip+jitter,0.001,0.9,10,6.756093507208979,0.9305649717514124,0.48878770213235506,0.8465714285714285,,
+gssl90,123,he,z_score,flip+jitter,0.001,0.9,11,6.696611101446599,0.9359887005649717,0.47513179033994674,0.8504285714285714,,
+gssl90,123,he,z_score,flip+jitter,0.001,0.9,12,6.639179064478685,0.9411299435028249,0.48391599411314185,0.8467142857142858,,
+gssl90,123,he,z_score,flip+jitter,0.001,0.9,13,6.582472141899356,0.9430508474576271,0.4832016844641079,0.8498571428571429,,
+gssl90,123,he,z_score,flip+jitter,0.001,0.9,14,6.524934451932942,0.9502824858757062,0.48103022385727273,0.8497142857142858,,
+gssl90,123,he,z_score,flip+jitter,0.001,0.9,15,6.470056225676829,0.9529378531073446,0.48300032845952295,0.8512857142857143,,
+gssl90,123,he,z_score,flip+jitter,0.001,0.9,16,6.415941749669154,0.9566101694915254,0.47742314501242206,0.852,,
+gssl90,123,he,z_score,flip+jitter,0.001,0.9,17,6.36458490557619,0.9571751412429379,0.5029596358537674,0.8448571428571429,0.8554285714285714,17.0
