config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch,sparsity
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,1,5.36750458581107,0.9748660714285714,0.40316500704396857,0.8664285714285714,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,2,5.351672722952706,0.9820982142857143,0.4025369564240629,0.8675714285714285,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,3,5.341818866729736,0.9851785714285715,0.4041080663150007,0.8694285714285714,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,4,5.333652313777379,0.9880803571428571,0.40776353221048006,0.87,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,5,5.327428504398891,0.9894196428571429,0.4101555289192633,0.8702857142857143,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,6,5.321824639184134,0.9909821428571428,0.41200279024514286,0.8694285714285714,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,7,5.317262330736432,0.9920535714285714,0.41355046088045294,0.871,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,8,5.312298274721418,0.9937053571428571,0.42136861302635886,0.8702857142857143,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,9,5.308783103397914,0.9946428571428572,0.4189941089261662,0.8708571428571429,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,10,5.305148245947701,0.9952678571428571,0.4307838785377416,0.8711428571428571,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,11,5.301880076272147,0.995625,0.4259385431354696,0.872,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,12,5.298987633841378,0.9962053571428572,0.43606654757803137,0.8688571428571429,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,13,5.2965431417737685,0.9967410714285714,0.42998818524859167,0.8714285714285714,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,14,5.294036196299961,0.9969196428571429,0.44059692065824163,0.8688571428571429,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,15,5.291770973205566,0.9975892857142857,0.43923905505375427,0.8705714285714286,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,16,5.289627062933786,0.9977678571428571,0.43429158600893886,0.8727142857142857,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,17,5.287864948000227,0.9981696428571428,0.43897618570111013,0.8718571428571429,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,18,5.2858786378588,0.9983482142857143,0.44383737309412524,0.8725714285714286,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,19,5.284187623432705,0.9986607142857142,0.4463152315128933,0.873,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,20,5.28282399722508,0.9988839285714286,0.4462477121840824,0.8722857142857143,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,21,5.28136089188712,0.9990625,0.4541740723631599,0.8724285714285714,,,0.5
+pruning_50pct,123,he,z_score,flip+jitter,0.01,0.04,22,5.279922103881836,0.9991071428571429,0.4515281167897311,0.872,0.878,22.0,0.5
