config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,1,12.519316558837891,0.9879464285714286,0.46603331023996525,0.8555714285714285,,
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,2,12.461640374319893,0.9901785714285715,0.469158743863756,0.856,,
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,3,12.405902824401856,0.9923214285714286,0.470054838467728,0.8564285714285714,,
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,4,12.351753000531877,0.991875,0.4745931372046471,0.8551428571428571,,
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,5,12.298109174455915,0.9926785714285714,0.47284375727176664,0.8584285714285714,,
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,6,12.244579625810896,0.994375,0.4759903048927134,0.8581428571428571,,
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,7,12.191715741838728,0.9946428571428572,0.47656254930929703,0.8574285714285714,,
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,8,12.139022532871792,0.9955357142857143,0.48137561245398086,0.857,,
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,9,12.086368691580637,0.995,0.4774016918106513,0.8578571428571429,,
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,10,12.03421571459089,0.9960714285714286,0.4795994644815272,0.856,,
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,11,11.981919926234655,0.99625,0.4825993751937693,0.859,,
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,12,11.930460946219307,0.9969642857142857,0.48232639648697595,0.8568571428571429,,
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,13,11.878326988220214,0.9966071428571428,0.48126099759882146,0.8594285714285714,,
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,14,11.826729730878558,0.9966964285714286,0.4789333254098892,0.8592857142857143,,
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,15,11.77515312739781,0.9973214285714286,0.4835532695055008,0.858,,
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,16,11.72363248007638,0.9973214285714286,0.48665030016140504,0.8565714285714285,,
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,17,11.672133140563965,0.9975,0.4844846640120853,0.8587142857142858,,
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,18,11.620717860630581,0.9979464285714286,0.4874907507137819,0.8578571428571429,,
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,19,11.56921817779541,0.9979464285714286,0.4857289830392057,0.8585714285714285,,
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,20,11.517965567452567,0.998125,0.4859175660393455,0.8594285714285714,,
+pruning_50pct,123,he,z_score,flip+jitter,0.001,0.9,21,11.46660996573312,0.9983928571428572,0.484855395284566,0.8572857142857143,0.8658571428571429,21.0
