config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,1,1.8869499894550867,0.5005357142857143,1.196178423274647,0.6007142857142858,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,2,0.9541917943954468,0.6691071428571429,0.7507979355075143,0.742,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,3,0.6944416202817645,0.7472321428571429,0.6367515853860162,0.758,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,4,0.5932512600081308,0.7841071428571429,0.5755867072127082,0.789,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,5,0.5309752070903778,0.8095535714285714,0.5322622179985046,0.8057142857142857,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,6,0.484962705714362,0.8305357142857143,0.5024269017306241,0.82,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,7,0.4479807230404445,0.8426785714285714,0.49140969650311905,0.8201428571428572,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,8,0.41765494661671776,0.854375,0.475499018620361,0.8282857142857143,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,9,0.39140651183468955,0.8633035714285714,0.46177782958204094,0.8348571428571429,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,10,0.3687181161982673,0.8721428571428571,0.4620227246121927,0.8324285714285714,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,11,0.34663779888834273,0.8825892857142857,0.45176098346710203,0.8364285714285714,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,12,0.32845308567796433,0.8869642857142858,0.4424839946356687,0.8418571428571429,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,13,0.3105739815746035,0.8946428571428572,0.44426786615089936,0.8395714285714285,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,14,0.293469012933118,0.9001785714285714,0.4406420730731704,0.841,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,15,0.2781722089222499,0.9072321428571428,0.43913170234723525,0.8432857142857143,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,16,0.262417474091053,0.9116071428571428,0.4389671878381209,0.8432857142857143,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,17,0.24727036254746573,0.9197321428571429,0.442719787765633,0.8427142857142857,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,18,0.23222192091601235,0.9233928571428571,0.44716738909482956,0.8411428571428572,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,19,0.21910141229629518,0.9292857142857143,0.45421976799314673,0.8407142857142857,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,20,0.20659909380333763,0.93375,0.4404644836078991,0.844,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,21,0.19391577605690274,0.9389285714285714,0.44188866493376816,0.8461428571428572,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,22,0.1814550728031567,0.9446428571428571,0.44194568449800664,0.8447142857142858,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,23,0.16999324281300818,0.9477678571428572,0.4438149566000158,0.8445714285714285,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,24,0.1590452279789107,0.9525892857142857,0.4493868172168732,0.8455714285714285,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,25,0.14805840453931263,0.9557142857142857,0.4637102490121668,0.845,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,26,0.13834733688405582,0.9608928571428571,0.4586433260278268,0.846,,
+preprocessing,456,normal,z_score,flip+jitter,0.01,0.5,27,0.12784139511840684,0.965,0.47077510289170527,0.842,0.8487142857142858,27.0
