config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,1,1.0059779107570648,0.6759821428571429,0.6451307830485431,0.772,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,2,0.550960545199258,0.8023214285714285,0.565145159851421,0.8101428571428572,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,3,0.4511903188058308,0.8404464285714286,0.5214133419773795,0.8321428571428572,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,4,0.3900983023643494,0.8630357142857142,0.5153782210566781,0.8341428571428572,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,5,0.3398852206127984,0.8824107142857143,0.5099347565661777,0.8418571428571429,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,6,0.3028523234810148,0.8950892857142857,0.5037850281054324,0.8478571428571429,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,7,0.26638493899788174,0.9092857142857143,0.5079400934956291,0.8498571428571429,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,8,0.23174571795122964,0.9222321428571428,0.5218442612073638,0.8497142857142858,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,9,0.20866050767047065,0.929375,0.5170926232229579,0.8538571428571429,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,10,0.1813594816837992,0.9403571428571429,0.5288730999285525,0.8518571428571429,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,11,0.15798870763608389,0.9513392857142857,0.5369485303759575,0.8521428571428571,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,12,0.1367231877573899,0.9586607142857143,0.5639095697890628,0.8521428571428571,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,13,0.11985584714582988,0.9639285714285715,0.5588130673224275,0.856,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,14,0.10076503074594906,0.9728571428571429,0.59373520382426,0.8492857142857143,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,15,0.08724101653056485,0.9774107142857142,0.5760018962350759,0.8595714285714285,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,16,0.07754670281495367,0.980625,0.6238949199969118,0.8562857142857143,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,17,0.0645873369702271,0.9848214285714286,0.6553670598701997,0.8558571428571429,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,18,0.05807655522333724,0.9875892857142857,0.6490711880001154,0.8554285714285714,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,19,0.04984114749623197,0.9896428571428572,0.6671091345223513,0.8531428571428571,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,20,0.04574278269495283,0.9905357142857143,0.6614782177589157,0.8562857142857143,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,21,0.039562551278088776,0.9925892857142857,0.6786131169308316,0.8594285714285714,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,22,0.031163488583905358,0.9953571428571428,0.6819994419813156,0.8577142857142858,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,23,0.02632876997015306,0.9961607142857143,0.7110335290431976,0.8551428571428571,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,24,0.023665132424128908,0.9973214285714286,0.7008284911513328,0.8588571428571429,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,25,0.01992412799171039,0.998125,0.7183921545743942,0.8607142857142858,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,26,0.017825374345162084,0.9985714285714286,0.7212653234601021,0.8585714285714285,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,27,0.014749121101839202,0.9989285714285714,0.7341079917821017,0.8597142857142858,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,28,0.015044994913041591,0.9985714285714286,0.7449663150039586,0.8587142857142858,,
init_uniform,123,uniform,z_score,flip+jitter,0.01,0.75,29,0.012913282059931329,0.9991964285714285,0.7503716256130826,0.8564285714285714,0.8658571428571429,29.0
