config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch,sparsity
+pruning_10pct,42,he,z_score,flip+jitter,0.01,0.04,1,5.0086439473288396,0.9976339285714285,0.5017297865314917,0.8645714285714285,,,0.1
+pruning_10pct,42,he,z_score,flip+jitter,0.01,0.04,2,5.005542391368321,0.9976785714285714,0.4977535159750418,0.8652857142857143,,,0.1
+pruning_10pct,42,he,z_score,flip+jitter,0.01,0.04,3,5.002866521562849,0.9982589285714286,0.49987533620812674,0.8651428571428571,,,0.1
+pruning_10pct,42,he,z_score,flip+jitter,0.01,0.04,4,5.000347798211234,0.99875,0.5064543255350806,0.8638571428571429,,,0.1
+pruning_10pct,42,he,z_score,flip+jitter,0.01,0.04,5,4.997874274935041,0.9988392857142857,0.5139415356245908,0.8652857142857143,,,0.1
+pruning_10pct,42,he,z_score,flip+jitter,0.01,0.04,6,4.995821369716099,0.9991964285714285,0.5219273273240436,0.864,,,0.1
+pruning_10pct,42,he,z_score,flip+jitter,0.01,0.04,7,4.993796758651733,0.9994642857142857,0.523279808326201,0.863,,,0.1
+pruning_10pct,42,he,z_score,flip+jitter,0.01,0.04,8,4.991886463165283,0.999375,0.5209078418937596,0.8652857142857143,,,0.1
+pruning_10pct,42,he,z_score,flip+jitter,0.01,0.04,9,4.99023459979466,0.9996428571428572,0.5227615369991823,0.8628571428571429,,,0.1
+pruning_10pct,42,he,z_score,flip+jitter,0.01,0.04,10,4.988635673522949,0.9996428571428572,0.5299244025891477,0.865,,,0.1
+pruning_10pct,42,he,z_score,flip+jitter,0.01,0.04,11,4.986758793422154,0.9998660714285714,0.5310517912561243,0.8654285714285714,,,0.1
+pruning_10pct,42,he,z_score,flip+jitter,0.01,0.04,12,4.985222488130842,0.9999553571428571,0.537342740866271,0.8622857142857143,,,0.1
+pruning_10pct,42,he,z_score,flip+jitter,0.01,0.04,13,4.9838928045545305,0.9998660714285714,0.5377673707225106,0.863,,,0.1
+pruning_10pct,42,he,z_score,flip+jitter,0.01,0.04,14,4.982638643809727,0.9998660714285714,0.5386037348346276,0.8651428571428571,,,0.1
+pruning_10pct,42,he,z_score,flip+jitter,0.01,0.04,15,4.981187305450439,1.0,0.5474379933693192,0.8644285714285714,,,0.1
+pruning_10pct,42,he,z_score,flip+jitter,0.01,0.04,16,4.979942312240601,0.9999553571428571,0.5461084987629544,0.8658571428571429,,,0.1
+pruning_10pct,42,he,z_score,flip+jitter,0.01,0.04,17,4.978743705749512,1.0,0.552988463504748,0.864,,,0.1
+pruning_10pct,42,he,z_score,flip+jitter,0.01,0.04,18,4.977572390692575,0.9999553571428571,0.5543481161648577,0.8631428571428571,0.8707142857142857,18.0,0.1
