config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch
init_normal,1,normal,z_score,flip+jitter,0.01,0.75,1,1.5014452716282436,0.5482142857142858,0.8111866170709784,0.7264285714285714,,
init_normal,1,normal,z_score,flip+jitter,0.01,0.75,2,0.689748158965792,0.7479464285714286,0.6064898761835965,0.7764285714285715,,
init_normal,1,normal,z_score,flip+jitter,0.01,0.75,3,0.5409751091684614,0.8015178571428572,0.5265180081129074,0.8067142857142857,,
init_normal,1,normal,z_score,flip+jitter,0.01,0.75,4,0.4590565663576126,0.8336607142857143,0.47639523500745945,0.8308571428571428,,
init_normal,1,normal,z_score,flip+jitter,0.01,0.75,5,0.40217998819691797,0.856875,0.4687680421905084,0.8342857142857143,,
init_normal,1,normal,z_score,flip+jitter,0.01,0.75,6,0.3597003829479217,0.8719642857142857,0.45528386668725446,0.8384285714285714,,
init_normal,1,normal,z_score,flip+jitter,0.01,0.75,7,0.3217304125853947,0.8880357142857143,0.456074868413535,0.8462857142857143,,
init_normal,1,normal,z_score,flip+jitter,0.01,0.75,8,0.2913143466200147,0.9016071428571428,0.4523778273300691,0.8402857142857143,,
init_normal,1,normal,z_score,flip+jitter,0.01,0.75,9,0.26411745237452644,0.9125,0.4447073359381069,0.8485714285714285,,
init_normal,1,normal,z_score,flip+jitter,0.01,0.75,10,0.2388636033449854,0.9201785714285714,0.4646916007453745,0.8384285714285714,,
init_normal,1,normal,z_score,flip+jitter,0.01,0.75,11,0.21498015501669476,0.929375,0.4659369387409904,0.8468571428571429,,
init_normal,1,normal,z_score,flip+jitter,0.01,0.75,12,0.19377397520201547,0.9385714285714286,0.4717782867225734,0.8495714285714285,,
init_normal,1,normal,z_score,flip+jitter,0.01,0.75,13,0.1746354856661388,0.944375,0.4881622325290333,0.8398571428571429,,
init_normal,1,normal,z_score,flip+jitter,0.01,0.75,14,0.15481125899723597,0.9509821428571429,0.5169717620719563,0.8421428571428572,,
init_normal,1,normal,z_score,flip+jitter,0.01,0.75,15,0.13920317304985863,0.9569642857142857,0.5172422075813466,0.8488571428571429,,
init_normal,1,normal,z_score,flip+jitter,0.01,0.75,16,0.12404446137802941,0.9630357142857143,0.519496797296134,0.8438571428571429,,
init_normal,1,normal,z_score,flip+jitter,0.01,0.75,17,0.11086213484406471,0.9665178571428571,0.514475398442962,0.8497142857142858,,
init_normal,1,normal,z_score,flip+jitter,0.01,0.75,18,0.09703351759484836,0.9728571428571429,0.5392884239554405,0.8464285714285714,,
init_normal,1,normal,z_score,flip+jitter,0.01,0.75,19,0.08779757216572762,0.9748214285714286,0.5593077525496483,0.8458571428571429,,
init_normal,1,normal,z_score,flip+jitter,0.01,0.75,20,0.07627871331359659,0.9805357142857143,0.6006997978145426,0.8387142857142857,0.8415714285714285,20.0
