config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch,sparsity
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,1,5.324148351124355,0.9885267857142858,0.415263138779185,0.8617142857142858,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,2,5.312514900479998,0.9932142857142857,0.42105938318100844,0.8625714285714285,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,3,5.305848105294364,0.9950446428571429,0.4240233892744238,0.8608571428571429,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,4,5.30130628313337,0.9960714285714286,0.4225510376420888,0.8628571428571429,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,5,5.2973544270651685,0.9966964285714286,0.42858674492348325,0.8631428571428571,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,6,5.2940104334694995,0.9974553571428572,0.4321854711256244,0.862,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,7,5.290950900486537,0.9980803571428571,0.43037564984776755,0.865,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,8,5.288422288894654,0.9983035714285714,0.43624322590502823,0.8625714285714285,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,9,5.286217744009836,0.99875,0.4364377329295332,0.8644285714285714,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,10,5.284328640529088,0.9987946428571428,0.44187937690453094,0.8637142857142858,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,11,5.282354085104806,0.9991517857142858,0.4411080502650955,0.8638571428571429,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,12,5.280621295656477,0.9989732142857143,0.44377211833542046,0.8635714285714285,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,13,5.279032763072423,0.9991964285714285,0.4485310749574141,0.8644285714285714,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,14,5.277564949308123,0.9992410714285714,0.4501641508530487,0.8651428571428571,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,15,5.276148306982858,0.9996428571428572,0.45012083080681886,0.8635714285714285,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,16,5.275013865062169,0.9997321428571428,0.45104317644780334,0.8652857142857143,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,17,5.273910705021449,0.9996428571428572,0.4585801591927355,0.8648571428571429,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,18,5.272939350945609,0.9996875,0.46113114749843426,0.8657142857142858,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,19,5.271725843974522,0.9999553571428571,0.4617307910187678,0.865,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,20,5.270848069872175,0.9999553571428571,0.4619979559697888,0.8647142857142858,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,21,5.270014212472098,0.9998214285714285,0.46557125828482887,0.8658571428571429,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,22,5.269158438273839,0.9999553571428571,0.466069421172142,0.8657142857142858,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,23,5.268407361166818,0.9999553571428571,0.4675572225316004,0.8658571428571429,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,24,5.267604518617903,0.9999107142857143,0.46877492070198057,0.866,,,0.5
+pruning_50pct,456,he,z_score,flip+jitter,0.01,0.04,25,5.266855267116002,0.9999553571428571,0.4753030632707206,0.8648571428571429,0.8672857142857143,25.0,0.5
