config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch
init_he,1,he,z_score,flip+jitter,0.01,0.75,1,0.6835621047019959,0.7654464285714285,0.5333626549352299,0.826,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,2,0.3489418298857553,0.8796428571428572,0.48023383996703406,0.8438571428571429,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,3,0.2512289183054652,0.9172321428571428,0.48354869877750223,0.8411428571428572,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,4,0.18954525002411435,0.943125,0.46740730729970065,0.8521428571428571,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,5,0.1487589712866715,0.9572321428571429,0.49729354896328665,0.8381428571428572,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,6,0.11500428485018867,0.9705357142857143,0.5021964503960176,0.8471428571428572,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,7,0.08974293465060847,0.980625,0.5019862998615612,0.8495714285714285,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,8,0.06989811482174056,0.9859821428571428,0.5132501611655409,0.847,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,9,0.056963737404772216,0.9909821428571428,0.5293863242322748,0.849,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,10,0.04520864365888493,0.9942857142857143,0.5311035038395362,0.8522857142857143,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,11,0.03723108397530658,0.9951785714285715,0.5466333137317138,0.8522857142857143,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,12,0.030605625637939997,0.9974107142857143,0.5495009289546446,0.8538571428571429,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,13,0.025537892516170228,0.9985714285714286,0.5587629074400121,0.8492857142857143,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,14,0.021852102652192115,0.9992857142857143,0.5686334092508663,0.8521428571428571,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,15,0.01862166403127568,0.9997321428571428,0.5807334861972115,0.8541428571428571,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,16,0.01611398804932833,0.9996428571428572,0.5794972365552729,0.8545714285714285,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,17,0.014297240416386298,0.9999107142857143,0.5950935067100959,0.8538571428571429,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,18,0.012573685382625887,1.0,0.6006558979099447,0.853,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,19,0.01120096154777067,1.0,0.6070774056694724,0.8531428571428571,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,20,0.01024558643677405,0.9999107142857143,0.6115612551569939,0.8534285714285714,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,21,0.009288853180727788,1.0,0.6176860385320403,0.8538571428571429,,
init_he,1,he,z_score,flip+jitter,0.01,0.75,22,0.008769301961043051,1.0,0.6206753514029762,0.8527142857142858,0.8554285714285714,22.0
