config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,1,2.3012692059789384,0.7502232142857143,0.521887495842847,0.8124285714285714,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,2,2.0494911418642316,0.835625,0.47694333385337484,0.8395714285714285,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,3,1.9765343649046763,0.86375,0.4558472805402496,0.8432857142857143,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,4,1.9292781043052674,0.8810267857142857,0.43216050511056725,0.8491428571428571,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,5,1.8927249131883894,0.8946875,0.42360322231596165,0.8514285714285714,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,6,1.862572840963091,0.90625,0.41407071473923596,0.856,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,7,1.8358354575293405,0.9178125,0.4266968693245541,0.8572857142857143,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,8,1.8138738376753671,0.9259821428571429,0.4150126012888822,0.8584285714285714,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,9,1.7938102432659695,0.9346428571428571,0.4205121353268623,0.8585714285714285,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,10,1.7762510190691267,0.9409375,0.41336862932551993,0.8611428571428571,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,11,1.7598501011303493,0.9468303571428571,0.42068769498304887,0.8611428571428571,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,12,1.7446744980130877,0.9545535714285714,0.4212874686176127,0.8612857142857143,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,13,1.7329769546645029,0.959375,0.4138646916909651,0.865,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,14,1.7206196907588414,0.9637053571428571,0.41332456699826503,0.8637142857142858,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,15,1.7099903110095434,0.9684821428571428,0.42153654342347924,0.862,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,16,1.7007729714257376,0.9708035714285714,0.41860557049512864,0.8667142857142857,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,17,1.6908161084992546,0.9757142857142858,0.42607205753976646,0.8657142857142858,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,18,1.6819431025641305,0.9779464285714285,0.4263574643568559,0.8645714285714285,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,19,1.6750600600242616,0.9801339285714286,0.4286461295052008,0.8665714285714285,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,20,1.667666129384722,0.9829017857142858,0.43443681719628247,0.8655714285714285,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,21,1.6608025598526002,0.9852678571428571,0.44102007137103516,0.8668571428571429,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,22,1.6556131849970137,0.9865178571428571,0.4356795774264769,0.8674285714285714,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,23,1.6493591230256217,0.9887053571428571,0.4394913268360225,0.8687142857142857,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,24,1.6450574769292559,0.9898660714285714,0.44218246665867894,0.8672857142857143,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,25,1.6409455609321595,0.9907589285714286,0.44616582732308996,0.8674285714285714,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,26,1.6359439945220948,0.9926785714285714,0.44744678220965645,0.8701428571428571,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,27,1.632884645802634,0.9930357142857142,0.451286898011511,0.8667142857142857,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,28,1.628820550441742,0.9943303571428571,0.4580872425978834,0.87,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,29,1.6259526838575091,0.9945089285714286,0.4553091937845403,0.8695714285714286,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,30,1.6227595458711896,0.9959821428571428,0.4628927083178,0.8697142857142857,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,31,1.6202260725838797,0.9960267857142857,0.4648452336137945,0.8677142857142857,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,32,1.6175135976927622,0.9970089285714285,0.46432719041000714,0.8705714285714286,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,33,1.6148606545584543,0.9972321428571429,0.46463894816962154,0.8697142857142857,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,34,1.6127280051367623,0.9975892857142857,0.47063692523674533,0.8704285714285714,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,35,1.6105589246749878,0.9980803571428571,0.47271864414215087,0.871,,
+dual_reg,1,he,z_score,flip+jitter,0.01,0.04,36,1.6089461496898105,0.9983035714285714,0.47896226901899686,0.8692857142857143,0.8681428571428571,36.0
