config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,1,1.8685745981761388,0.5089285714285714,1.1841930541125212,0.6004285714285714,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,2,0.9531942129135131,0.6720535714285715,0.7581905592571605,0.7352857142857143,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,3,0.7093421892608915,0.7401785714285715,0.6402080503377048,0.7625714285714286,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,4,0.6142301424060549,0.7708482142857143,0.5729255072095177,0.7864285714285715,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,5,0.5549852045093264,0.7967410714285714,0.5311788363890214,0.8042857142857143,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,6,0.5115064694200243,0.8120535714285714,0.4982800025831569,0.8205714285714286,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,7,0.47779866359063555,0.82625,0.478728168390014,0.8237142857142857,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,8,0.45108889541455677,0.8353125,0.4626302098686045,0.8331428571428572,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,9,0.42871888271399905,0.8472767857142857,0.4492771200158379,0.8405714285714285,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,10,0.41008329659700393,0.8532142857142857,0.4366679541089318,0.8441428571428572,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,11,0.39237388734306605,0.8610714285714286,0.4316748881881887,0.8481428571428572,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,12,0.37691688784531185,0.8658035714285715,0.42261102240193976,0.8504285714285714,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,13,0.3626489531993866,0.8731696428571428,0.417400931363756,0.8525714285714285,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,14,0.3492867881485394,0.8775892857142857,0.4095221744342284,0.8571428571428571,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,15,0.33690402175698964,0.8817410714285714,0.4059381434863264,0.854,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,16,0.32505391716957094,0.8872767857142857,0.4016837997870012,0.8581428571428571,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,17,0.31319457797067507,0.8911160714285714,0.4039390982552008,0.8578571428571429,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,18,0.3022420353974615,0.8942857142857142,0.39984774413433943,0.8598571428571429,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,19,0.2918865114663328,0.8994196428571428,0.39729106426239014,0.8582857142857143,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,20,0.28067745249186243,0.9030803571428572,0.39836435290900146,0.8601428571428571,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,21,0.27016757971474104,0.9072321428571428,0.40123976997353816,0.8631428571428571,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,22,0.2615502148228032,0.9103125,0.3924177806485783,0.8612857142857143,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,23,0.25091841048427993,0.9161160714285714,0.3966223957863721,0.8645714285714285,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,24,0.2420160642692021,0.9175446428571429,0.40194536515257573,0.8614285714285714,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,25,0.23360885652048247,0.9216517857142857,0.3976375944235108,0.866,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,26,0.22360413598162787,0.9242857142857143,0.4083792212334546,0.8631428571428571,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,27,0.2160185097157955,0.92875,0.40040610798380594,0.8641428571428571,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,28,0.20677154419677599,0.9316964285714285,0.4018330135128715,0.8671428571428571,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,29,0.19904835151774541,0.9344642857142857,0.40147840421308173,0.8678571428571429,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,30,0.19048505180648395,0.9382589285714286,0.41207735795866357,0.8648571428571429,,
+preprocessing,1,normal,z_score,flip+jitter,0.01,0.04,31,0.18331485354474614,0.9397321428571429,0.41313154602592644,0.8612857142857143,0.866,31.0
