config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch,sparsity
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,1,5.098370005743845,0.9930357142857142,0.4475854624401439,0.8618571428571429,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,2,5.092817919594901,0.9948660714285714,0.44930250861428,0.8662857142857143,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,3,5.088375015258789,0.9950892857142857,0.4508632170883092,0.8632857142857143,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,4,5.08489282471793,0.99625,0.45841736739332023,0.8604285714285714,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,5,5.081454486846924,0.9971875,0.463936054029248,0.8637142857142858,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,6,5.0786162294660295,0.9970982142857143,0.464905862103809,0.8615714285714285,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,7,5.0759661047799245,0.9975446428571428,0.46428333846005526,0.8622857142857143,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,8,5.073411566870553,0.9979910714285715,0.4676029944961721,0.8624285714285714,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,9,5.071241874694824,0.9983482142857143,0.47034231573343277,0.8617142857142858,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,10,5.069134408405849,0.9985714285714286,0.4770597835833376,0.8607142857142858,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,11,5.067134359904698,0.9987946428571428,0.48294617235660553,0.8632857142857143,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,12,5.065330429077148,0.9989285714285714,0.48007995106957174,0.8641428571428571,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,13,5.063547248840332,0.9991964285714285,0.4922463258559054,0.8621428571428571,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,14,5.062060856137957,0.9991517857142858,0.48572377968918196,0.8617142857142858,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,15,5.0604963316236224,0.9995089285714286,0.49225592748685315,0.8614285714285714,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,16,5.059007096971785,0.9996875,0.4928821766918356,0.8614285714285714,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,17,5.057688758032662,0.9996428571428572,0.49680839600888166,0.8631428571428571,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,18,5.056326890672956,0.9996875,0.4963678416880694,0.8615714285714285,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,19,5.055271603720529,0.9996428571428572,0.4994828072461215,0.8615714285714285,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,20,5.054079621178763,0.9998660714285714,0.5016188370910558,0.8615714285714285,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,21,5.053073173250471,0.9998660714285714,0.5030500918626786,0.8622857142857143,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,22,5.051945672716413,0.9997767857142857,0.504906751350923,0.862,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,23,5.0509757178170345,0.9998660714285714,0.5072048597715118,0.8638571428571429,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,24,5.049924219676426,0.9999107142857143,0.5127640789205378,0.8635714285714285,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,25,5.049049211229597,0.9999107142857143,0.5119169412688775,0.8618571428571429,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,26,5.048110151290894,0.9999553571428571,0.5221107153729959,0.8612857142857143,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,27,5.047301822389875,1.0,0.5197051178325306,0.8632857142857143,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,28,5.046449793406895,1.0,0.5227887058799917,0.862,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,29,5.045668420791626,0.9999553571428571,0.525211497057568,0.8625714285714285,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,30,5.044810130255563,1.0,0.5282315201380036,0.8631428571428571,,,0.25
+pruning_25pct,12345,he,z_score,flip+jitter,0.01,0.04,31,5.044118247713361,1.0,0.5271596051075241,0.8615714285714285,0.8677142857142857,31.0,0.25
