config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch,sparsity
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,1,5.024888439178467,0.9942857142857143,0.454124474931847,0.8597142857142858,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,2,5.020673832212176,0.995625,0.45561091290278866,0.8655714285714285,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,3,5.016577226093837,0.9957589285714286,0.457292560284788,0.8625714285714285,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,4,5.013324850627354,0.9966071428571428,0.46578823680227455,0.8587142857142858,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,5,5.009967846189227,0.9976339285714285,0.47146289077672093,0.8635714285714285,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,6,5.007133726392474,0.9975892857142857,0.47161275798624214,0.8612857142857143,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,7,5.004453268051147,0.9977678571428571,0.470668571239168,0.8621428571428571,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,8,5.001806519372122,0.9982142857142857,0.47409474781968375,0.862,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,9,4.9995647825513565,0.9986160714285715,0.4768221341073513,0.8604285714285714,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,10,4.997361251286098,0.9989285714285714,0.4845766606655988,0.8605714285714285,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,11,4.995210478646414,0.9993303571428571,0.4904166716066274,0.8624285714285714,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,12,4.993312537329538,0.9993303571428571,0.48690140707926316,0.8632857142857143,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,13,4.99139295578003,0.9994196428571429,0.5005517610094764,0.8614285714285714,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,14,4.989729386738368,0.999375,0.4929102321917361,0.8622857142857143,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,15,4.988027573994228,0.9995089285714286,0.4995142550631003,0.8611428571428571,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,16,4.986396732330323,0.9997321428571428,0.5006100937724114,0.8612857142857143,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,17,4.9849295302799765,0.9998660714285714,0.5047838274728168,0.8631428571428571,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,18,4.983423713956561,0.9997321428571428,0.504043423384428,0.861,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,19,4.9822099535805835,0.9997767857142857,0.5070383793928407,0.8618571428571429,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,20,4.980867753710066,0.9998660714285714,0.5094913418997418,0.862,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,21,4.979691720690046,0.9999107142857143,0.5108886935494162,0.8612857142857143,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,22,4.978390047890799,0.9998660714285714,0.5126234011216597,0.8617142857142858,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,23,4.977263152258737,0.9999107142857143,0.5148737185380675,0.8624285714285714,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,24,4.976032368796212,0.9999553571428571,0.5208688149398023,0.862,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,25,4.974982002803258,0.9999107142857143,0.5197709179737351,0.8618571428571429,,,0.1
+pruning_10pct,12345,he,z_score,flip+jitter,0.01,0.04,26,4.973871029445103,0.9999553571428571,0.5298189848661423,0.8605714285714285,0.8675714285714285,26.0,0.1
