config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch
+he_init,456,he,z_score,flip+jitter,0.01,0.5,1,0.7155409984929221,0.755,0.5367579712109132,0.8142857142857143,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,2,0.4154335650375911,0.8541964285714285,0.5009754248640754,0.821,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,3,0.3226144295930862,0.8928571428571429,0.48750477094541894,0.8262857142857143,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,4,0.2666628631523677,0.9116964285714285,0.46421292288736865,0.8322857142857143,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,5,0.22384461624281746,0.9316071428571429,0.4751368935812603,0.8345714285714285,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,6,0.189079775086471,0.9444642857142858,0.46588524146513505,0.8375714285714285,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,7,0.16075325146317482,0.9558928571428571,0.47983609397302973,0.8384285714285714,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,8,0.13891622215509414,0.9644642857142857,0.4663208928975192,0.8395714285714285,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,9,0.12105566810284342,0.9711607142857143,0.4730210611766035,0.8425714285714285,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,10,0.10441605567932129,0.97875,0.4700396185571497,0.8414285714285714,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,11,0.09055666563766343,0.9825,0.47172229804775934,0.8414285714285714,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,12,0.07907479386244501,0.9864285714285714,0.47641477341001687,0.8432857142857143,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,13,0.07084576903709343,0.9880357142857142,0.4856822134418921,0.8454285714285714,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,14,0.06210047115172659,0.9913392857142858,0.4973434250463139,0.8438571428571429,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,15,0.055220387833459034,0.9933035714285714,0.4934813796119256,0.8458571428571429,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,16,0.04945538906114442,0.9941964285714285,0.5018131047487259,0.8477142857142858,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,17,0.04350653269461223,0.9967857142857143,0.5038627149029211,0.8481428571428572,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,18,0.039255891208137786,0.9967857142857143,0.5114722738211805,0.8448571428571429,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,19,0.03517640303288187,0.9982142857142857,0.5214802689173005,0.8445714285714285,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,20,0.03186741916196687,0.9984821428571429,0.5167625876990232,0.8454285714285714,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,21,0.029359849334827492,0.9989285714285714,0.5233480747450482,0.847,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,22,0.026818213547979083,0.9991071428571429,0.5296607404947281,0.8457142857142858,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,23,0.024533091533396924,0.999375,0.5278306790373543,0.8484285714285714,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,24,0.02246122106909752,0.9995535714285714,0.5367060418833386,0.8488571428571429,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,25,0.020880796084446568,0.9997321428571428,0.5399115874008699,0.8467142857142858,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,26,0.019511051936341183,0.9996428571428572,0.5457321865992113,0.8478571428571429,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,27,0.018032213396259718,0.9997321428571428,0.5531786783175034,0.8468571428571429,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,28,0.0169967957213521,1.0,0.5554164768619971,0.8494285714285714,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,29,0.01585443816812975,0.9999107142857143,0.5605420191179622,0.8474285714285714,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,30,0.014827412289700338,0.9999107142857143,0.5659740769050338,0.8474285714285714,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,31,0.014078697748482227,0.9999107142857143,0.5663164718584581,0.8475714285714285,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,32,0.01334652468296034,1.0,0.5723981533538212,0.8482857142857143,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,33,0.012604512167828423,1.0,0.5731067238883538,0.848,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,34,0.01192608322149941,1.0,0.5772920466282151,0.8478571428571429,,
+he_init,456,he,z_score,flip+jitter,0.01,0.5,35,0.011234407877283437,1.0,0.5792882468212734,0.8468571428571429,0.8472857142857143,35.0
