config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,1,1.503997781276703,0.5504464285714286,0.8194445144046437,0.718,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,2,0.6851441936833518,0.7469642857142857,0.6313707292079925,0.7678571428571429,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,3,0.5434301051071712,0.7998214285714286,0.5608525257218968,0.7984285714285714,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,4,0.46623326982770646,0.8341071428571428,0.5368768358772451,0.814,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,5,0.4127077157156808,0.8533928571428572,0.5247332269495184,0.8168571428571428,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,6,0.3709814832040242,0.8708928571428571,0.49269453409043223,0.8301428571428572,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,7,0.33515721542494636,0.8842857142857142,0.4871663101694801,0.8355714285714285,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,8,0.30212237140962056,0.8959821428571428,0.4897739720615474,0.8378571428571429,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,9,0.27684866015400206,0.9042857142857142,0.49368011856620964,0.8341428571428572,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,10,0.2502557529721941,0.9154464285714285,0.5016212107105689,0.8387142857142857,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,11,0.22924602972609656,0.9216071428571428,0.4933060857382688,0.8425714285714285,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,12,0.20510160088539123,0.93125,0.5006884993477301,0.8388571428571429,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,13,0.1890605783036777,0.9365178571428572,0.5139566907828504,0.8397142857142857,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,14,0.1658479803800583,0.945,0.50463401932608,0.8437142857142857,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,15,0.14539389729499816,0.9526785714285714,0.5390967142852869,0.8388571428571429,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,16,0.13282977323446954,0.9592857142857143,0.5421525789932771,0.8361428571428572,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,17,0.11658857960786138,0.9638392857142857,0.5506949809464541,0.8417142857142857,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,18,0.10387910621506827,0.9692857142857143,0.5562125058336691,0.8422857142857143,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,19,0.09317336061171123,0.974375,0.5681883383880962,0.8415714285714285,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,20,0.07955202386847564,0.9791964285714285,0.5902081830935044,0.8494285714285714,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,21,0.07018760669444289,0.9808035714285714,0.5964638952504505,0.8444285714285714,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,22,0.06280363788562161,0.9850892857142857,0.623186864500696,0.8442857142857143,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,23,0.05396068247301238,0.9872321428571429,0.628381966731765,0.8445714285714285,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,24,0.047613448474024024,0.9886607142857143,0.6451964259147644,0.8421428571428572,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,25,0.04201525506696531,0.9908928571428571,0.6482375972650268,0.8431428571428572,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,26,0.037838133403233117,0.9922321428571429,0.6595523178577423,0.8441428571428572,,
init_normal,12345,normal,z_score,flip+jitter,0.01,0.75,27,0.0347330299445561,0.9925892857142857,0.6855363993482156,0.8418571428571429,0.8407142857142857,27.0
