config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch
init_he,456,he,z_score,flip+jitter,0.01,0.75,1,0.6615184414386749,0.770625,0.5088932531801137,0.8232857142857143,,
init_he,456,he,z_score,flip+jitter,0.01,0.75,2,0.34359261610678266,0.8814285714285715,0.5086439716545018,0.8192857142857143,,
init_he,456,he,z_score,flip+jitter,0.01,0.75,3,0.24584051881517682,0.9164285714285715,0.5370388109575618,0.813,,
init_he,456,he,z_score,flip+jitter,0.01,0.75,4,0.1839614351306643,0.9435714285714286,0.46323842013424094,0.8367142857142857,,
init_he,456,he,z_score,flip+jitter,0.01,0.75,5,0.13891111382416316,0.9613392857142857,0.4796817717227069,0.8421428571428572,,
init_he,456,he,z_score,flip+jitter,0.01,0.75,6,0.10745908826589584,0.9741071428571428,0.4898703324523839,0.8387142857142857,,
init_he,456,he,z_score,flip+jitter,0.01,0.75,7,0.08211723238229751,0.9836607142857143,0.5010423496365547,0.8421428571428572,,
init_he,456,he,z_score,flip+jitter,0.01,0.75,8,0.06770805473838534,0.9869642857142857,0.4983267086473378,0.8414285714285714,,
init_he,456,he,z_score,flip+jitter,0.01,0.75,9,0.0524634492716619,0.9915178571428571,0.5012705995277925,0.8445714285714285,,
init_he,456,he,z_score,flip+jitter,0.01,0.75,10,0.04184789606503078,0.9951785714285715,0.519165877726945,0.8448571428571429,,
init_he,456,he,z_score,flip+jitter,0.01,0.75,11,0.03339604241507394,0.9974107142857143,0.545244583893906,0.8404285714285714,,
init_he,456,he,z_score,flip+jitter,0.01,0.75,12,0.027240568335567202,0.9991071428571429,0.5239456217397344,0.8495714285714285,,
init_he,456,he,z_score,flip+jitter,0.01,0.75,13,0.024275816583207675,0.9983928571428572,0.5409208182584155,0.847,,
init_he,456,he,z_score,flip+jitter,0.01,0.75,14,0.02020253835512059,0.9992857142857143,0.5419070560823788,0.8505714285714285,,
init_he,456,he,z_score,flip+jitter,0.01,0.75,15,0.017488586234727075,0.9994642857142857,0.5506853300062093,0.8497142857142858,,
init_he,456,he,z_score,flip+jitter,0.01,0.75,16,0.015004134478845767,0.9998214285714285,0.5601667601953854,0.8495714285714285,,
init_he,456,he,z_score,flip+jitter,0.01,0.75,17,0.013093751911073924,1.0,0.5648506551980972,0.8511428571428571,,
init_he,456,he,z_score,flip+jitter,0.01,0.75,18,0.011672724482736417,0.9999107142857143,0.574529121409763,0.8484285714285714,0.8465714285714285,18.0
