config,seed,weight_init,normalization,augmentations,lr,momentum,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch
baseline,12345,normal,raw,none,0.01,0.5,1,,0.10339285714285715,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,2,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,3,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,4,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,5,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,6,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,7,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,8,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,9,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,10,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,11,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,12,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,13,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,14,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,15,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,16,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,17,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,18,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,19,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,20,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,21,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,22,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,23,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,24,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,25,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,26,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,27,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,28,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,29,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,30,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,31,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,32,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,33,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,34,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,35,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,36,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,37,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,38,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,39,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,40,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,41,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,42,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,43,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,44,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,45,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,46,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,47,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,48,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,49,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,50,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,51,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,52,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,53,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,54,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,55,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,56,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,57,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,58,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,59,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,60,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,61,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,62,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,63,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,64,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,65,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,66,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,67,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,68,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,69,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,70,,0.09875,,0.09657142857142857,,
baseline,12345,normal,raw,none,0.01,0.5,71,,0.09875,,0.09657142857142857,,
